CHROM	POS	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	S1	s20	S2	s3	s4	s5	s6	s7	s8	s9	
NC_031768.1	4645	26	37	36	45	37	41	42	35	37	44	48	37	30	27	57	34	30	49	33	53
NC_031768.1	4646	26	37	35	45	38	40	42	33	36	44	48	38	30	27	57	34	30	49	33	53
NC_031768.1	4647	26	35	35	46	37	39	40	31	37	44	48	38	33	26	58	34	29	46	33	53
NC_031768.1	4648	25	35	35	46	36	38	41	31	37	45	48	38	33	26	59	34	28	46	33	52
NC_031768.1	4649	24	35	36	45	36	38	41	30	37	46	48	38	33	28	60	34	28	45	33	53
NC_031768.1	4650	24	36	36	46	36	38	41	30	37	46	48	38	33	28	59	34	28	48	33	53
NC_031768.1	4651	24	36	35	46	37	38	40	30	39	46	48	39	33	28	58	34	28	48	33	53
NC_031768.1	4652	24	36	35	46	37	40	40	31	40	46	49	39	32	28	57	34	29	48	33	53
NC_031768.1	4653	24	37	35	48	37	40	41	31	37	46	49	39	31	29	57	34	29	47	33	54
NC_031768.1	4654	25	37	35	48	38	40	41	31	37	46	48	40	32	29	57	34	29	47	33	54
NC_031768.1	4655	24	37	35	48	38	40	41	31	37	45	48	40	32	29	57	33	30	47	33	54
NC_031768.1	4656	24	37	35	49	38	40	41	30	38	44	48	40	32	29	57	33	31	47	33	54
NC_031768.1	4657	24	37	35	48	38	40	41	30	39	44	48	40	32	28	56	33	31	47	34	55
NC_031768.1	4658	24	38	36	49	38	40	41	33	39	44	47	40	32	29	55	33	32	47	35	55
NC_031768.1	4659	25	37	36	48	38	40	41	32	39	44	48	39	32	29	55	34	33	48	35	55
NC_031768.1	4660	25	36	36	48	37	38	42	31	40	45	49	39	32	30	55	34	33	48	35	55
NC_031768.1	4661	25	36	34	48	37	39	42	32	40	45	50	40	32	30	55	33	35	48	36	54
NC_031768.1	4662	25	36	34	47	36	40	42	33	40	45	51	41	32	30	55	33	35	48	36	54
NC_031768.1	4663	25	36	34	46	36	40	42	33	40	45	51	41	33	32	55	33	35	49	35	53
NC_031768.1	4664	26	36	34	46	36	40	42	34	41	45	51	42	33	31	53	33	35	49	36	53
NC_031768.1	4665	26	37	35	46	37	41	40	33	41	44	51	42	33	32	54	34	35	49	36	54
NC_031768.1	4666	26	37	34	46	38	42	39	33	41	44	50	42	32	30	55	34	35	49	37	53
NC_031768.1	4667	27	36	34	47	39	42	38	33	41	45	50	42	30	31	55	34	35	49	37	53
NC_031768.1	4668	27	36	34	47	39	43	38	35	40	45	50	42	29	32	56	34	35	49	37	53
NC_031768.1	4669	28	35	35	46	39	43	37	34	40	45	50	43	29	33	56	34	35	49	37	53
NC_031768.1	4670	28	34	36	47	39	43	36	34	39	45	50	43	29	33	56	34	35	49	36	53
NC_031768.1	4671	28	34	35	47	39	42	36	34	39	45	49	43	29	33	57	34	36	48	36	54
NC_031768.1	4672	28	32	35	45	39	43	35	33	39	46	50	43	29	34	56	34	36	48	36	53
NC_031768.1	4673	29	32	35	46	39	44	36	32	39	45	50	42	29	34	56	34	36	47	37	54
NC_031768.1	4674	29	33	37	48	39	44	36	33	39	47	52	43	30	35	56	34	36	47	37	56
NC_031768.1	4675	29	33	37	48	39	44	37	33	39	47	53	43	30	36	55	34	36	46	37	57
NC_031768.1	4676	29	33	37	48	39	43	37	33	39	48	53	44	29	36	57	35	36	45	37	57
NC_031768.1	4677	29	32	37	48	37	42	38	34	39	47	52	44	29	37	57	35	36	44	38	56
NC_031768.1	4678	29	32	36	48	37	43	38	34	39	48	52	45	29	38	58	36	36	45	38	56
NC_031768.1	4679	29	32	36	49	37	43	38	33	39	48	52	44	29	37	58	35	37	45	38	55
NC_031768.1	4680	29	33	36	50	37	43	37	33	39	48	52	45	29	38	58	35	37	44	38	56
NC_031768.1	4681	30	33	36	49	36	43	35	33	40	47	51	44	29	38	58	34	36	43	38	56
NC_031768.1	4682	30	32	35	50	37	43	35	33	40	47	51	44	29	38	59	32	35	42	39	56
NC_031768.1	4683	29	33	35	50	37	43	36	33	40	48	51	44	29	40	58	32	36	42	38	56
NC_031768.1	4684	29	34	37	51	37	43	36	33	40	48	51	44	28	40	58	31	36	43	39	56
NC_031768.1	4685	29	34	38	51	37	44	36	33	40	48	51	46	28	41	58	31	37	43	39	56
NC_031768.1	4686	29	33	38	51	36	44	37	32	39	47	51	46	29	42	58	32	37	44	40	55
NC_031768.1	4687	29	33	38	51	35	44	37	33	39	48	50	46	29	41	58	32	37	45	40	56
NC_031768.1	4688	30	33	37	50	35	45	38	33	40	48	51	48	29	42	58	32	37	45	40	57
NC_031768.1	4689	30	33	37	51	35	45	39	33	41	49	51	48	29	42	58	33	35	45	42	57
NC_031768.1	4690	30	34	37	51	36	45	39	33	41	49	51	49	29	42	58	33	35	46	42	59
NC_031768.1	4691	29	35	37	50	35	45	39	33	42	48	51	48	28	42	59	33	35	45	42	59
NC_031768.1	4692	30	34	37	50	36	47	42	33	42	48	51	48	28	42	60	33	36	44	40	60
NC_031768.1	4693	30	34	37	50	36	47	42	33	42	48	51	49	28	42	60	34	35	44	40	60
NC_031768.1	4694	30	33	37	50	36	47	44	36	45	48	50	49	29	42	60	33	34	44	40	60
NC_031768.1	4695	30	33	36	51	35	47	44	36	45	48	50	50	29	42	59	33	34	45	40	59
NC_031768.1	4696	29	32	37	50	34	48	44	35	45	46	48	51	28	42	59	33	33	42	39	60
NC_031768.1	4697	29	32	36	50	34	47	45	36	45	47	47	50	28	43	59	33	33	42	39	61
NC_031768.1	4698	30	32	36	50	35	48	46	36	45	46	46	51	27	45	62	33	34	43	39	61
NC_031768.1	4699	32	32	36	50	35	49	48	36	45	47	46	50	26	47	62	33	34	42	39	61
NC_031768.1	4700	33	32	38	50	35	50	48	35	46	47	44	51	25	47	62	33	34	40	39	61
NC_031768.1	4701	33	32	37	50	35	50	48	35	46	46	44	52	25	48	61	33	33	41	39	60
NC_031768.1	4702	33	32	37	50	35	50	48	34	47	46	44	53	25	49	62	32	33	41	39	60
NC_031768.1	4703	35	32	36	50	35	51	49	34	47	46	45	54	24	49	62	32	33	41	37	60
NC_031768.1	4704	36	33	36	51	34	51	49	34	47	47	46	54	24	49	62	32	34	41	37	60
NC_031768.1	4705	36	32	36	50	34	51	49	34	47	46	46	54	24	48	60	32	34	40	36	57
NC_031768.1	4706	36	32	37	50	34	51	48	35	46	46	47	54	23	48	60	32	33	40	36	57
NC_031768.1	4707	36	32	37	49	37	52	48	35	44	46	47	53	23	48	60	32	33	40	36	56
NC_031768.1	4708	35	33	37	50	37	52	48	35	44	47	46	54	23	48	60	32	33	39	37	55
NC_031768.1	4709	35	33	38	50	37	52	48	35	45	47	46	53	23	48	60	31	35	39	37	52
NC_031768.1	4710	36	33	38	50	37	52	47	35	46	47	47	53	23	47	60	31	36	38	37	52
NC_031768.1	4711	36	32	37	51	37	53	48	36	45	47	48	54	23	47	61	32	37	39	37	52
NC_031768.1	4712	36	34	38	51	36	53	48	36	46	46	48	53	25	48	61	31	38	39	37	52
NC_031768.1	4713	36	34	38	51	35	53	50	36	46	47	48	51	24	48	61	31	38	39	37	52
NC_031768.1	4714	36	34	39	50	35	52	50	36	46	46	48	51	23	48	60	31	38	39	36	52
NC_031768.1	4715	35	34	40	49	35	52	50	36	46	46	48	51	23	48	60	31	38	38	34	52
NC_031768.1	4716	35	33	41	47	36	52	50	37	47	46	48	50	24	48	59	29	39	39	34	51
NC_031768.1	4717	35	34	40	48	36	50	50	37	47	48	48	49	25	48	59	29	40	40	34	52
NC_031768.1	4718	35	35	39	49	35	50	51	37	47	48	49	48	25	48	60	29	40	40	33	52
NC_031768.1	4719	35	35	39	49	35	50	51	37	47	47	48	48	25	48	60	29	40	40	33	52
NC_031768.1	4720	35	36	40	49	35	51	49	37	47	47	48	47	26	48	60	28	40	39	33	51
NC_031768.1	4721	35	36	40	49	35	50	49	35	47	47	47	47	26	49	59	28	40	39	35	51
NC_031768.1	4722	36	36	40	49	35	47	50	35	47	47	48	47	26	49	60	28	40	39	36	51
NC_031768.1	4723	36	36	39	49	36	48	49	35	46	47	47	49	26	49	60	28	41	39	36	52
NC_031768.1	4724	36	37	39	49	37	48	49	35	46	47	48	49	27	48	59	28	41	39	37	52
NC_031768.1	4725	36	37	38	49	37	49	49	34	45	47	49	49	27	49	59	28	42	39	36	51
NC_031768.1	4726	37	37	38	49	38	49	49	34	45	47	48	49	27	49	59	29	42	39	36	53
NC_031768.1	4727	37	37	37	49	38	48	49	34	43	46	48	48	28	48	58	29	42	40	36	53
NC_031768.1	4728	36	36	37	49	39	48	49	36	43	46	48	48	28	48	59	29	42	40	35	53
NC_031768.1	4729	36	36	38	51	39	50	48	36	44	46	49	48	28	48	58	29	42	40	35	53
NC_031768.1	4730	37	36	39	51	39	50	49	36	44	47	49	47	28	48	58	30	42	40	36	54
NC_031768.1	4731	38	35	39	51	38	50	49	37	44	47	49	46	29	48	58	30	41	39	37	54
NC_031768.1	4732	39	35	40	51	39	50	49	37	43	47	52	45	29	48	57	30	42	40	37	54
NC_031768.1	4733	39	36	40	53	40	48	50	37	43	47	52	45	29	48	55	30	41	40	37	53
NC_031768.1	4734	39	36	41	53	40	49	50	38	43	48	52	45	30	48	55	30	41	40	37	53
NC_031768.1	4735	38	35	40	53	40	48	50	38	45	47	52	45	30	47	55	30	41	40	37	53
NC_031768.1	4736	37	35	41	52	41	48	50	38	45	46	52	45	32	47	56	30	40	39	37	53
NC_031768.1	4737	37	34	41	52	42	49	49	38	45	46	51	45	32	47	56	30	41	39	36	53
NC_031768.1	4738	37	34	41	51	42	49	49	39	45	46	48	45	32	47	56	31	40	39	36	53
NC_031768.1	4739	37	34	40	50	42	50	50	39	46	46	49	45	32	47	55	30	41	40	37	53
NC_031768.1	4740	37	34	40	49	42	51	50	39	46	46	49	45	33	47	54	30	40	40	37	54
NC_031768.1	4741	37	34	40	49	44	52	51	40	47	47	50	45	35	48	54	32	40	40	37	55
NC_031768.1	4742	37	34	40	50	44	52	51	40	47	47	50	46	35	47	55	33	40	40	36	54
NC_031768.1	4743	37	34	40	50	44	51	51	40	48	47	50	46	34	48	53	33	40	41	36	54
NC_031768.1	4744	37	33	40	51	44	51	52	40	48	47	50	46	34	49	52	33	41	41	36	54
NC_031768.1	4745	38	33	40	51	43	51	49	40	47	45	50	46	34	48	50	32	41	41	36	53
NC_031768.1	4746	39	33	40	51	43	51	49	40	47	46	49	46	34	48	50	32	41	40	35	54
NC_031768.1	4747	38	33	40	51	42	52	49	41	47	46	48	46	34	48	51	33	42	39	35	55
NC_031768.1	4748	38	33	40	52	42	51	49	41	47	46	48	47	34	46	51	33	42	39	35	54
NC_031768.1	4749	38	32	40	53	42	51	48	41	47	46	47	47	34	46	51	33	42	38	36	54
NC_031768.1	4750	38	33	40	53	43	50	47	41	47	47	47	46	34	46	52	33	41	38	38	54
NC_031768.1	4751	37	33	40	54	43	50	46	42	48	47	48	47	34	46	52	33	41	37	37	55
NC_031768.1	4752	37	33	39	56	44	50	46	42	47	48	48	47	35	47	54	34	41	39	37	56
NC_031768.1	4753	36	33	40	57	45	49	47	42	47	48	48	47	35	47	54	34	42	38	36	55
NC_031768.1	4754	36	33	40	56	45	49	48	45	46	48	48	46	34	46	56	34	42	37	36	56
NC_031768.1	4755	35	33	40	56	45	49	48	46	45	48	48	48	34	45	59	35	41	38	36	57
NC_031768.1	4756	36	33	39	57	45	48	49	46	44	47	47	46	34	46	59	36	41	38	36	57
NC_031768.1	4757	36	33	39	55	45	48	49	46	43	44	48	48	34	46	59	34	38	38	37	56
NC_031768.1	4758	37	34	39	55	46	48	49	45	43	44	48	47	34	46	60	34	40	39	37	56
NC_031768.1	4759	37	34	39	55	46	48	50	46	42	44	49	47	34	46	60	34	41	39	37	57
NC_031768.1	4760	37	34	39	54	47	48	50	47	44	44	48	48	34	47	59	33	41	39	36	57
NC_031768.1	4761	37	34	40	54	47	47	49	47	44	43	47	49	35	48	60	33	40	39	36	59
NC_031768.1	4762	38	33	40	55	47	47	49	47	44	44	46	49	35	48	59	33	40	39	36	59
NC_031768.1	4763	37	33	40	55	47	47	49	47	44	44	47	49	35	48	59	33	40	39	36	59
NC_031768.1	4764	38	34	40	55	48	47	50	46	44	44	46	48	35	49	57	32	40	40	35	59
NC_031768.1	4765	39	34	39	55	49	47	50	48	44	44	47	49	35	51	56	33	40	40	34	59
NC_031768.1	4766	39	33	39	56	50	47	49	48	46	44	48	49	35	51	57	33	40	40	34	59
NC_031768.1	4767	39	33	39	56	50	47	50	48	46	44	49	49	35	51	57	33	39	40	34	59
NC_031768.1	4768	39	33	39	56	50	47	51	48	46	44	49	49	35	53	58	32	39	40	34	60
NC_031768.1	4769	39	33	39	55	50	48	51	48	46	44	50	49	34	53	56	32	40	40	35	60
NC_031768.1	4770	39	33	38	56	50	48	52	48	47	43	50	49	34	52	55	32	40	40	36	59
NC_031768.1	4771	40	32	37	57	50	48	52	48	47	43	52	49	34	53	54	32	40	39	36	59
NC_031768.1	4772	42	31	37	57	49	48	52	48	47	43	52	49	35	52	54	31	40	38	36	59
NC_031768.1	4773	42	32	38	56	49	47	51	49	48	43	52	49	35	52	53	32	40	38	36	59
NC_031768.1	4774	41	33	37	57	48	47	51	50	48	44	53	49	36	52	52	32	40	39	36	59
NC_031768.1	4775	41	34	38	55	48	47	51	51	48	44	53	49	34	52	51	32	40	38	36	59
NC_031768.1	4776	41	34	38	56	47	48	51	50	48	43	56	49	35	52	51	30	39	38	36	59
NC_031768.1	4777	42	34	38	56	47	48	51	50	49	43	55	49	35	52	51	31	39	37	36	59
NC_031768.1	4778	42	34	38	56	46	48	50	51	49	42	55	49	35	52	50	29	38	37	36	58
NC_031768.1	4779	42	34	38	56	46	48	50	51	49	42	55	49	34	53	51	29	38	38	36	58
NC_031768.1	4780	41	34	39	56	45	48	49	53	50	41	55	49	33	53	52	29	38	38	36	57
NC_031768.1	4781	42	34	39	56	44	48	50	53	50	41	56	49	33	52	52	29	38	38	36	56
NC_031768.1	4782	42	34	39	56	44	48	50	54	51	41	56	48	33	53	51	29	38	38	36	57
NC_031768.1	4783	44	34	39	56	45	48	50	54	51	41	56	48	33	53	51	30	38	38	37	56
NC_031768.1	4784	44	34	39	56	45	48	49	54	51	42	58	48	34	54	51	30	38	38	37	57
NC_031768.1	4785	44	35	39	56	45	47	50	53	48	42	59	48	33	54	51	29	39	38	37	56
NC_031768.1	4786	44	35	39	56	45	47	50	53	50	42	59	47	33	54	51	29	40	38	37	54
NC_031768.1	4787	44	34	39	56	43	47	50	52	49	42	58	46	33	53	52	29	40	36	36	54
NC_031768.1	4788	44	35	39	56	43	47	50	52	49	42	58	45	33	54	52	29	40	35	37	54
NC_031768.1	4789	44	35	38	55	43	47	47	52	48	42	57	45	33	54	48	30	40	35	37	54
NC_031768.1	4790	44	35	40	55	43	46	47	53	48	41	56	46	32	53	49	30	40	35	37	54
NC_031768.1	4791	45	34	40	56	43	47	46	52	49	41	57	46	32	52	50	30	40	35	38	53
NC_031768.1	4792	46	36	40	56	43	48	47	53	50	41	57	45	33	52	50	30	40	35	37	54
NC_031768.1	4793	47	36	40	58	42	48	48	52	48	41	58	47	34	53	50	30	41	34	37	52
NC_031768.1	4794	46	34	40	58	42	46	48	51	49	40	58	47	34	53	51	31	41	35	37	52
NC_031768.1	4795	47	35	40	58	42	46	48	52	48	41	58	47	34	53	50	32	41	35	37	50
NC_031768.1	4796	47	35	40	58	41	46	49	52	48	41	59	46	34	54	50	32	42	36	37	50
NC_031768.1	4797	47	35	40	57	41	47	49	54	49	41	61	46	32	55	49	32	42	36	37	49
NC_031768.1	4798	47	35	40	58	41	48	48	55	49	39	62	45	32	55	49	33	42	37	37	48
NC_031768.1	4799	48	35	39	59	42	48	48	55	49	38	62	46	32	53	48	33	42	38	38	49
NC_031768.1	4800	48	34	39	58	42	49	48	55	49	38	62	46	32	54	49	33	43	35	38	51
NC_031768.1	4801	48	34	39	57	43	49	48	55	47	37	62	45	32	55	49	34	43	35	39	51
NC_031768.1	4802	48	35	39	59	44	47	49	55	46	39	61	45	33	55	49	34	43	37	40	51
NC_031768.1	4803	48	34	39	57	44	48	49	56	46	40	61	45	32	56	49	34	43	37	40	50
NC_031768.1	4804	47	34	39	57	44	48	49	57	47	40	61	45	32	58	50	34	43	37	40	50
NC_031768.1	4805	47	34	39	58	46	48	49	57	48	41	61	45	32	58	53	34	43	37	41	50
NC_031768.1	4806	48	34	40	57	46	49	49	58	47	41	61	45	32	59	53	34	42	39	41	50
NC_031768.1	4807	49	35	40	57	46	48	49	58	47	41	61	46	32	60	53	33	42	40	40	49
NC_031768.1	4808	48	34	40	56	46	48	49	56	47	41	61	48	32	59	53	33	41	41	39	49
NC_031768.1	4809	48	34	40	56	47	48	49	56	47	42	60	48	33	59	54	32	40	42	39	49
NC_031768.1	4810	47	34	39	56	48	49	49	56	48	41	61	48	33	58	55	32	41	41	39	48
NC_031768.1	4811	47	35	41	56	48	48	50	55	48	41	61	48	33	59	55	32	39	41	38	49
NC_031768.1	4812	47	37	41	57	49	47	51	54	49	41	60	48	33	59	55	32	40	40	38	49
NC_031768.1	4813	48	37	41	57	49	47	51	53	49	41	61	48	32	57	56	32	40	39	38	49
NC_031768.1	4814	48	37	41	58	50	47	51	54	49	41	61	47	32	57	56	34	40	40	38	49
NC_031768.1	4815	48	36	40	58	49	46	51	54	49	41	61	47	32	56	55	33	40	40	38	48
NC_031768.1	4816	49	37	40	59	48	46	51	54	49	40	61	47	33	56	54	33	40	41	38	48
NC_031768.1	4817	51	37	41	58	47	46	52	53	50	41	60	48	33	56	55	33	40	42	38	49
NC_031768.1	4818	51	37	41	57	46	46	51	53	50	41	61	48	33	55	54	33	40	43	38	50
NC_031768.1	4819	50	38	40	57	46	46	52	54	50	41	61	47	34	54	54	33	41	43	38	51
NC_031768.1	4820	51	39	40	57	47	46	52	54	50	41	61	48	34	54	54	33	42	43	38	52
NC_031768.1	4821	51	39	40	57	47	47	52	54	50	41	61	48	34	54	53	33	41	43	38	52
NC_031768.1	4822	52	40	40	57	50	46	56	54	50	40	62	48	34	53	54	33	42	45	39	51
NC_031768.1	4823	51	41	40	56	52	46	55	55	50	40	62	48	34	53	54	33	42	46	37	49
NC_031768.1	4824	51	40	38	55	52	45	55	54	51	38	61	47	33	54	55	33	42	46	37	47
NC_031768.1	4825	52	41	38	55	52	45	54	54	51	37	60	47	33	53	55	33	42	47	37	47
NC_031768.1	4826	52	41	38	55	52	45	54	55	52	38	60	46	33	53	53	32	42	47	38	47
NC_031768.1	4827	52	44	38	56	53	46	53	55	52	38	61	48	33	51	54	32	41	47	37	47
NC_031768.1	4828	53	45	38	56	54	45	53	55	52	38	62	48	33	51	53	32	41	46	37	47
NC_031768.1	4829	54	46	40	55	55	45	54	56	52	39	64	48	35	51	53	32	40	46	37	48
NC_031768.1	4830	54	45	40	54	55	45	54	57	52	39	63	47	35	52	54	32	40	48	38	46
NC_031768.1	4831	54	45	40	54	55	45	55	58	52	40	63	47	35	53	54	33	40	48	37	47
NC_031768.1	4832	55	44	41	53	54	46	55	58	52	40	63	47	36	53	53	33	40	51	37	47
NC_031768.1	4833	56	44	41	53	54	46	54	58	52	39	63	47	36	51	53	33	39	51	36	47
NC_031768.1	4834	56	42	39	53	54	46	54	57	52	39	63	47	36	52	54	33	39	51	35	48
NC_031768.1	4835	57	43	38	53	54	46	55	57	52	42	64	45	36	52	54	32	38	53	35	49
NC_031768.1	4836	57	43	37	53	54	46	55	58	52	42	63	45	36	50	53	32	38	53	34	50
NC_031768.1	4837	57	43	38	53	55	46	55	57	53	41	63	46	37	51	53	32	38	52	34	48
NC_031768.1	4838	56	43	38	52	57	45	54	57	52	41	63	44	37	50	53	32	38	52	34	48
NC_031768.1	4839	56	43	38	51	58	45	53	57	51	40	63	43	37	51	53	32	38	51	34	48
NC_031768.1	4840	57	43	38	51	57	46	53	57	51	40	64	43	38	51	53	32	40	50	34	46
NC_031768.1	4841	58	42	38	51	57	47	53	57	50	41	65	43	38	51	52	32	40	50	34	45
NC_031768.1	4842	58	42	39	51	56	45	51	57	50	41	66	43	38	51	51	31	39	51	34	44
NC_031768.1	4843	58	42	39	51	55	45	51	57	50	40	66	42	38	51	51	30	39	51	34	44
NC_031768.1	4844	58	42	39	51	55	46	50	54	47	40	65	42	37	51	51	30	42	51	34	44
NC_031768.1	4845	58	42	39	50	55	47	51	54	47	40	66	42	37	51	51	32	42	50	34	44
NC_031768.1	4846	58	42	38	51	55	46	53	54	47	40	67	40	38	51	50	32	42	50	34	42
NC_031768.1	4847	58	42	38	51	55	46	52	53	47	39	67	40	38	51	49	32	42	50	34	43
NC_031768.1	4848	57	42	37	51	54	44	51	53	47	39	67	40	38	49	47	33	41	49	34	43
NC_031768.1	4849	55	42	37	51	53	44	50	53	47	39	68	40	39	48	47	33	41	49	34	44
NC_031768.1	4850	55	42	36	52	53	43	50	53	46	39	68	41	39	49	47	33	46	49	34	44
NC_031768.1	4851	55	44	36	52	53	43	50	53	46	39	69	41	39	49	47	35	46	49	34	44
NC_031768.1	4852	55	44	36	53	53	45	50	53	45	40	68	40	39	49	46	36	47	49	34	44
NC_031768.1	4853	53	45	37	52	53	46	49	53	45	40	67	39	40	49	46	36	47	49	34	44
NC_031768.1	4854	52	44	37	51	53	47	49	53	47	41	65	41	40	49	46	36	47	49	34	44
NC_031768.1	4855	51	45	37	51	53	46	49	54	47	41	65	41	41	49	46	36	47	49	34	44
NC_031768.1	4856	54	46	36	51	54	46	49	55	47	41	65	41	41	50	46	36	47	50	36	45
NC_031768.1	4857	55	47	37	53	54	45	49	56	48	41	66	41	41	52	46	36	47	50	36	46
NC_031768.1	4858	55	46	37	53	54	45	51	56	49	40	66	40	41	52	46	37	47	51	35	46
NC_031768.1	4859	55	46	37	53	55	45	51	57	48	40	67	41	41	53	46	37	47	51	35	46
NC_031768.1	4860	54	46	40	55	55	45	51	57	47	40	66	42	41	54	46	36	46	51	36	46
NC_031768.1	4861	56	46	40	56	55	44	50	56	48	40	66	43	42	54	45	35	45	50	37	46
NC_031768.1	4862	56	44	39	56	56	44	50	57	47	40	65	43	39	54	45	35	44	50	37	46
NC_031768.1	4863	56	44	39	57	56	45	49	57	47	39	66	43	39	55	46	35	46	50	37	46
NC_031768.1	4864	57	44	38	58	56	45	50	57	48	40	67	43	40	57	46	35	47	51	37	48
NC_031768.1	4865	57	45	38	58	56	45	50	57	48	40	67	43	40	57	46	35	48	52	37	48
NC_031768.1	4866	57	46	38	58	55	45	51	56	46	40	67	43	40	57	47	35	47	51	37	48
NC_031768.1	4867	57	45	39	57	55	45	51	56	46	38	68	43	39	57	48	34	46	50	37	47
NC_031768.1	4868	57	44	39	57	55	45	50	56	46	38	67	44	39	58	47	34	46	51	37	47
NC_031768.1	4869	58	44	40	58	55	45	50	57	46	39	67	44	39	58	47	34	46	51	37	48
NC_031768.1	4870	58	42	39	58	55	44	50	57	46	39	67	44	40	58	46	34	47	51	37	48
NC_031768.1	4871	59	42	40	58	55	45	50	57	46	40	68	44	41	58	46	34	47	51	35	48
NC_031768.1	4872	58	42	41	58	55	44	50	57	46	40	67	44	41	58	45	34	47	51	34	48
NC_031768.1	4873	58	42	41	58	54	45	50	56	46	40	66	42	42	58	46	34	46	51	34	47
NC_031768.1	4874	58	41	41	59	53	44	50	56	46	40	65	42	42	59	46	34	46	51	33	47
NC_031768.1	4875	57	41	41	59	53	44	50	57	47	41	64	42	42	60	46	34	45	51	33	47
NC_031768.1	4876	57	41	41	59	52	44	50	57	47	41	64	43	42	60	46	33	45	51	33	45
NC_031768.1	4877	58	41	41	59	53	44	50	57	47	41	65	43	41	60	46	33	45	50	33	45
NC_031768.1	4878	61	41	42	60	53	44	50	55	48	41	66	44	42	60	46	33	45	50	34	45
NC_031768.1	4879	61	41	41	58	53	42	50	55	47	41	66	45	41	60	46	33	45	50	34	45
NC_031768.1	4880	61	41	40	58	53	42	49	55	47	40	67	45	41	60	46	32	45	50	33	44
NC_031768.1	4881	60	41	41	58	53	42	49	54	48	41	67	45	40	60	46	32	45	51	32	44
NC_031768.1	4882	59	41	40	59	52	42	50	54	47	40	65	45	42	60	47	32	44	50	32	44
NC_031768.1	4883	59	40	41	57	51	42	49	54	47	41	65	45	42	60	48	32	44	50	32	44
NC_031768.1	4884	60	40	41	58	51	41	49	53	48	42	65	44	41	61	48	32	44	50	32	44
NC_031768.1	4885	60	40	42	59	52	42	50	53	47	42	65	44	42	62	49	32	44	50	33	45
NC_031768.1	4886	60	40	42	59	51	43	50	53	47	42	65	44	40	62	48	32	44	51	34	44
NC_031768.1	4887	61	41	42	59	50	42	50	54	47	41	65	45	39	62	49	32	43	51	34	44
NC_031768.1	4888	62	41	41	59	50	42	49	53	47	41	65	45	39	62	48	31	43	50	34	43
NC_031768.1	4889	62	41	43	59	50	42	48	53	46	41	65	46	39	63	48	30	42	51	33	43
NC_031768.1	4890	63	41	43	58	50	43	48	54	45	41	65	47	38	64	48	30	43	51	33	42
NC_031768.1	4891	63	41	43	60	48	43	47	53	44	40	65	47	37	63	49	29	45	50	33	41
NC_031768.1	4892	64	41	44	59	47	43	46	54	44	40	65	46	37	64	48	30	45	50	34	41
NC_031768.1	4893	65	41	44	59	47	43	46	54	44	40	65	46	37	62	48	30	45	49	34	41
NC_031768.1	4894	64	41	44	59	47	43	46	54	45	40	66	46	37	61	49	30	44	49	34	41
NC_031768.1	4895	63	42	44	58	47	44	46	54	47	40	66	47	37	61	49	30	44	50	33	41
NC_031768.1	4896	62	44	44	57	47	44	46	53	47	39	66	47	38	61	49	30	45	50	33	40
NC_031768.1	4897	64	44	44	57	47	43	46	52	47	39	66	48	38	62	48	30	44	51	33	39
NC_031768.1	4898	64	44	44	56	48	43	46	54	47	40	67	47	38	64	48	30	44	51	33	39
NC_031768.1	4899	64	44	44	55	51	43	45	54	47	40	67	47	38	64	47	30	44	52	33	39
NC_031768.1	4900	64	43	44	55	50	43	45	54	48	39	67	48	39	64	47	30	44	53	31	39
NC_031768.1	4901	64	42	45	54	50	43	45	53	47	39	66	47	39	65	47	30	44	53	32	37
NC_031768.1	4902	64	42	45	52	50	44	45	53	47	38	66	47	39	64	45	31	44	52	32	37
NC_031768.1	4903	64	42	44	51	50	45	44	53	47	38	68	47	39	64	45	32	44	52	32	37
NC_031768.1	4904	64	42	44	50	50	46	43	51	48	38	68	47	39	64	43	32	44	54	32	36
NC_031768.1	4905	65	42	44	50	51	47	43	50	48	39	69	45	39	63	42	31	44	53	32	35
NC_031768.1	4906	65	42	44	49	51	47	43	51	49	39	69	45	39	63	42	30	44	52	32	36
NC_031768.1	4907	64	42	43	49	50	46	43	51	49	39	66	43	39	64	42	30	45	53	31	36
NC_031768.1	4908	62	43	43	49	50	46	44	51	51	40	66	43	39	64	42	30	43	53	31	37
NC_031768.1	4909	63	43	42	49	50	46	43	50	50	41	66	43	40	64	43	31	43	53	30	36
NC_031768.1	4910	63	43	44	49	49	45	44	50	48	40	67	42	40	63	43	31	42	52	30	36
NC_031768.1	4911	64	43	43	49	49	47	44	49	48	39	67	41	40	63	42	31	42	53	30	34
NC_031768.1	4912	63	43	45	48	49	48	45	49	48	39	67	41	41	63	42	31	42	53	30	34
NC_031768.1	4913	63	43	45	48	49	50	45	49	48	39	66	41	42	63	43	32	42	53	30	35
NC_031768.1	4914	62	41	45	48	49	51	44	48	48	39	66	41	42	63	43	32	42	52	30	35
NC_031768.1	4915	62	41	45	48	48	51	44	47	48	40	65	41	42	61	43	32	42	53	31	36
NC_031768.1	4916	62	43	45	47	47	51	44	48	47	39	66	41	42	61	43	32	42	54	32	36
NC_031768.1	4917	62	44	44	47	48	50	43	50	48	39	66	42	42	60	43	33	42	55	31	37
